0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z
-0.150112,0.747429,0.290465,-0.032142,0.624362,0.42649,-0.199312,0.4851,0.360299,-0.142378,0.81797,0.283302,0.072548,0.17268,0.352287,-0.185076,0.233959,0.297869,-0.146289,1.130064,0.13002999999999998,0.10833,0.106078,0.279722,-0.186597,0.079308,0.212185,-0.138548,1.241804,0.121698,0.116398,0.052879,0.411342,-0.166729,0.052914,0.350488,-0.139244,1.213701,0.159901,-0.10668,1.171654,0.164232,-0.176116,1.175886,0.165251,-0.153005,1.345933,0.188266,0.014585,1.189413,0.174199,-0.293306,1.206648,0.186228,0.06486,1.015367,0.246939,-0.33961,1.034317,0.265405,-0.0172685,1.029512,0.44388099999999997,-0.28681650000000003,1.023776,0.493931,-0.24272,0.964966,0.534786,-0.24272,0.964966,0.534786
-0.150031,0.747444,0.290799,-0.03261,0.624154,0.427072,-0.199792,0.485052,0.360444,-0.142289,0.817996,0.283755,0.07264,0.17268,0.352395,-0.185365,0.233891,0.297899,-0.145429,1.1303315,0.13031199999999998,0.108455,0.106184,0.279748,-0.186555,0.079316,0.212072,-0.137423,1.242073,0.122254,0.116441,0.052885,0.411334,-0.166732,0.052846,0.350367,-0.138356,1.21389,0.160394,-0.105898,1.171768,0.164788,-0.175329,1.17614,0.165491,-0.151999,1.346107,0.188882,0.015366,1.189465,0.174872,-0.292675,1.206851,0.185656,0.066191,1.0145,0.24498,-0.340782,1.034394,0.26347,-0.013589500000000001,1.02309,0.442826,-0.2939985,1.0227185,0.49323100000000003,-0.248211,0.966657,0.536044,-0.248211,0.966657,0.536044
-0.149618,0.747111,0.290812,-0.032967,0.623895,0.427402,-0.200071,0.484504,0.360536,-0.142037,0.817718,0.284159,0.072715,0.172546,0.352483,-0.18541,0.233263,0.297844,-0.144536,1.1306525,0.1305335,0.108587,0.106154,0.27977,-0.18642,0.07877,0.211866,-0.136216,1.242392,0.122759,0.116497,0.052858,0.411361,-0.166698,0.052406,0.350196,-0.137378,1.214127,0.160831,-0.105045,1.171913,0.165266,-0.174467,1.176458,0.16569,-0.150964,1.346259,0.18974,0.016227,1.189539,0.17538,-0.291966,1.20705,0.18513,0.068404,1.014057,0.243164,-0.342011,1.034615,0.261761,-0.010392499999999999,1.016283,0.441658,-0.3012085,1.0217605,0.49256350000000004,-0.254076,0.968311,0.537216,-0.254076,0.968311,0.537216
-0.149171,0.746808,0.290972,-0.033153,0.623701,0.427801,-0.200135,0.483959,0.360637,-0.141755,0.817461,0.284627,0.072719,0.172424,0.352608,-0.185368,0.232702,0.297826,-0.1435785,1.1309335,0.13080150000000001,0.108661,0.106145,0.279826,-0.186261,0.078268,0.211742,-0.134946,1.242665,0.123259,0.116566,0.052762,0.411382,-0.166626,0.051824,0.350068,-0.136326,1.214335,0.161276,-0.104117,1.172032,0.165759,-0.173528,1.176752,0.165924,-0.149698,1.34645,0.19036,0.017176,1.189581,0.175755,-0.291117,1.20741,0.184712,0.070725,1.013526,0.240933,-0.343145,1.035073,0.260235,-0.006016500000000001,1.0076695,0.4402455,-0.308389,1.020945,0.491951,-0.260277,0.969877,0.538314,-0.260277,0.969877,0.538314
-0.148657,0.747008,0.291664,-0.033207,0.623637,0.428461,-0.199965,0.483914,0.360851,-0.141322,0.817658,0.285195,0.07273,0.17248,0.352773,-0.185312,0.232779,0.297931,-0.142603,1.131123,0.1311385,0.108696,0.106244,0.279965,-0.186128,0.078377,0.211788,-0.133658,1.24284,0.123758,0.116654,0.052626,0.411422,-0.166553,0.05153,0.350046,-0.135239,1.214469,0.161737,-0.103154,1.172078,0.166278,-0.172554,1.176977,0.166215,-0.148273,1.346586,0.190964,0.018159,1.189563,0.176143,-0.290211,1.207708,0.184444,0.071709,1.012437,0.238346,-0.344328,1.035599,0.259013,-0.001595,0.9978325,0.43881800000000004,-0.31550100000000003,1.020238,0.4914725,-0.266729,0.971279,0.539394,-0.266729,0.971279,0.539394
-0.148333,0.747292,0.292285,-0.0332,0.623647,0.429001,-0.199608,0.484129,0.361045,-0.140969,0.817923,0.285637,0.072781,0.172579,0.35296,-0.185166,0.233098,0.298034,-0.1416865,1.1313275,0.131444,0.108749,0.106375,0.280124,-0.186066,0.078713,0.211861,-0.1324,1.24303,0.12426,0.116756,0.0525,0.411473,-0.166523,0.051438,0.35004,-0.134166,1.214606,0.16219,-0.102216,1.172116,0.166753,-0.1716,1.177214,0.166509,-0.146743,1.346737,0.191553,0.019119,1.189502,0.176524,-0.289288,1.208018,0.184413,0.073211,1.011649,0.236131,-0.345631,1.03628,0.258186,0.003278,0.986368,0.437282,-0.322494,1.0196705,0.4911975,-0.273367,0.972489,0.540519,-0.273367,0.972489,0.540519
-0.148554,0.747046,0.292145,-0.033053,0.623645,0.429099,-0.199363,0.484217,0.361173,-0.14102,0.817691,0.285851,0.072797,0.172486,0.353179,-0.184988,0.233049,0.298137,-0.14088599999999998,1.1315075,0.1317555,0.108827,0.106439,0.28023,-0.186053,0.078691,0.211918,-0.131215,1.243189,0.124758,0.116858,0.052422,0.411518,-0.166516,0.051349,0.350084,-0.13314,1.214713,0.162642,-0.101339,1.172109,0.167194,-0.170706,1.17744,0.166841,-0.14503,1.346877,0.192146,0.020025,1.189355,0.176844,-0.288372,1.208395,0.184624,0.075069,1.011093,0.234322,-0.346976,1.037141,0.257758,0.008758,0.9732240000000001,0.43560699999999997,-0.3292585,1.0193595,0.4911245,-0.28017,0.97352,0.541733,-0.28017,0.97352,0.541733
-0.148235,0.746844,0.29225,-0.032912,0.623629,0.429356,-0.199009,0.484034,0.36133,-0.140698,0.817504,0.286131,0.072763,0.172413,0.353374,-0.184648,0.232847,0.298145,-0.140162,1.131683,0.13211050000000002,0.108871,0.106509,0.280334,-0.186097,0.078507,0.2119,-0.130094,1.24334,0.125284,0.116934,0.052321,0.411551,-0.1666,0.051265,0.350091,-0.132151,1.214815,0.163125,-0.100504,1.172094,0.167642,-0.169851,1.177668,0.167237,-0.143129,1.347056,0.192637,0.020902,1.189115,0.177169,-0.287473,1.20879,0.185024,0.076739,1.010475,0.232676,-0.348386,1.038159,0.257726,0.014381999999999999,0.9592259999999999,0.4332415,-0.335711,1.0193485,0.491297,-0.287104,0.974309,0.543075,-0.287104,0.974309,0.543075
-0.147296,0.746301,0.292127,-0.032485,0.623302,0.429282,-0.198701,0.483284,0.361529,-0.139929,0.817005,0.286313,0.072964,0.172005,0.353346,-0.184161,0.232064,0.298109,-0.13942749999999998,1.131918,0.13248100000000002,0.109059,0.106128,0.280276,-0.186043,0.077758,0.211812,-0.12904,1.243559,0.125879,0.117014,0.052225,0.411617,-0.166803,0.051323,0.350196,-0.131184,1.214966,0.163663,-0.099659,1.172145,0.168098,-0.16899,1.177918,0.167696,-0.141012,1.347318,0.193077,0.021799,1.188847,0.177524,-0.286562,1.209212,0.185511,0.078617,1.009866,0.230895,-0.349592,1.039279,0.258041,0.019991000000000002,0.9453835,0.4298455,-0.341773,1.0196645,0.4917545,-0.294193,0.974763,0.544595,-0.294193,0.974763,0.544595
-0.147021,0.746298,0.292548,-0.032379,0.623205,0.429658,-0.1983,0.483305,0.361746,-0.13959,0.816987,0.286634,0.072915,0.171908,0.353514,-0.183631,0.232186,0.298126,-0.138698,1.1321750000000002,0.13283,0.109071,0.106122,0.280392,-0.185767,0.077893,0.211811,-0.128016,1.243803,0.126464,0.117028,0.052071,0.411672,-0.167122,0.052144,0.350405,-0.130219,1.215133,0.164187,-0.098806,1.172219,0.168516,-0.168122,1.178178,0.168157,-0.139026,1.34752,0.19377,0.022707,1.18859,0.177809,-0.285637,1.209629,0.186072,0.0803,1.009189,0.228889,-0.350581,1.040476,0.258737,0.025921,0.93257,0.4254695,-0.347418,1.020221,0.4925155,-0.301597,0.974643,0.546323,-0.301597,0.974643,0.546323
-0.147231,0.746633,0.293234,-0.032527,0.623327,0.430315,-0.197964,0.483762,0.361873,-0.139628,0.817279,0.287035,0.072705,0.172079,0.353848,-0.183384,0.2328,0.298178,-0.13808,1.1323370000000001,0.13318200000000002,0.108963,0.106418,0.280665,-0.185702,0.078482,0.211912,-0.127016,1.243933,0.126928,0.11696,0.05183,0.411719,-0.167055,0.052145,0.350396,-0.129281,1.21523,0.164621,-0.098014,1.172202,0.168872,-0.167308,1.178402,0.168589,-0.13705,1.347651,0.194345,0.023549,1.188336,0.177936,-0.284737,1.210044,0.186733,0.081122,1.008448,0.227297,-0.351339,1.041709,0.259797,0.031664,0.919708,0.420389,-0.35264249999999997,1.0209454999999998,0.4936505,-0.308972,0.974322,0.548345,-0.308972,0.974322,0.548345
-0.146878,0.746786,0.293795,-0.032565,0.623306,0.430717,-0.197717,0.483675,0.362037,-0.139374,0.817426,0.287405,0.072661,0.172148,0.353786,-0.18317,0.232867,0.298258,-0.1375475,1.1324695,0.13350800000000002,0.108983,0.106542,0.280584,-0.185632,0.078529,0.212033,-0.126082,1.244027,0.12729,0.117134,0.052025,0.411659,-0.167057,0.051954,0.350481,-0.128393,1.215314,0.164973,-0.097278,1.17217,0.169154,-0.16655,1.178625,0.168983,-0.135199,1.347774,0.194757,0.024333,1.188084,0.177941,-0.283875,1.210443,0.187485,0.08144,1.007724,0.226105,-0.35177,1.042894,0.261162,0.037295,0.9067895,0.4148,-0.35749299999999995,1.0217865,0.49522299999999997,-0.315787,0.97437,0.550761,-0.315787,0.97437,0.550761
-0.145213,0.747965,0.295673,-0.032825,0.623659,0.431733,-0.19718,0.483605,0.362404,-0.138283,0.81855,0.28813,0.072579,0.17284,0.353785,-0.182807,0.233425,0.298243,-0.1370355,1.1326925,0.1337505,0.108859,0.107012,0.280761,-0.185616,0.079057,0.212081,-0.125241,1.24422,0.127606,0.117206,0.052059,0.411642,-0.167052,0.051873,0.350412,-0.127564,1.215482,0.165268,-0.096573,1.172238,0.169349,-0.165825,1.178906,0.169324,-0.133464,1.347926,0.195316,0.025091,1.187869,0.177921,-0.283067,1.210801,0.188215,0.081412,1.007081,0.2254,-0.352084,1.044142,0.262862,0.0422805,0.893756,0.40887,-0.36205750000000003,1.0226305,0.4972895,-0.321839,0.975024,0.553755,-0.321839,0.975024,0.553755
-0.141593,0.75135,0.300089,-0.033608,0.624893,0.433809,-0.19631,0.484166,0.363312,-0.135946,0.821683,0.289676,0.072287,0.174924,0.353764,-0.18255,0.235408,0.29846,-0.1365295,1.1329575,0.1339555,0.108372,0.10832,0.281351,-0.185559,0.081006,0.212367,-0.12445,1.244461,0.127923,0.117163,0.051936,0.411592,-0.167081,0.052181,0.350377,-0.126774,1.215683,0.165555,-0.09589,1.172352,0.16952,-0.165124,1.179204,0.169643,-0.131772,1.348107,0.195851,0.025828,1.187653,0.177913,-0.282294,1.211137,0.188912,0.081238,1.006463,0.224934,-0.352458,1.04556,0.264886,0.046113,0.881386,0.40267450000000005,-0.366464,1.0233995,0.4996935,-0.32754,0.975537,0.556846,-0.32754,0.975537,0.556846
-0.136836,0.75643,0.305817,-0.035036,0.627198,0.43612,-0.195097,0.485715,0.364587,-0.132802,0.82622,0.291666,0.071666,0.178476,0.353917,-0.182303,0.238716,0.298875,-0.1360435,1.133191,0.134131,0.107411,0.110676,0.28245,-0.185621,0.084299,0.212819,-0.123692,1.244669,0.128192,0.11703,0.051711,0.411484,-0.166972,0.052498,0.350151,-0.126021,1.215858,0.165799,-0.09524,1.172445,0.169663,-0.164456,1.179472,0.169918,-0.130304,1.348279,0.196217,0.026526,1.187474,0.177849,-0.281532,1.211454,0.189676,0.080976,1.005988,0.224848,-0.352949,1.047149,0.267228,0.045916,0.8698205,0.396767,-0.37071750000000003,1.024127,0.502389,-0.333145,0.975662,0.559936,-0.333145,0.975662,0.559936
-0.132511,0.761315,0.310628,-0.036455,0.629912,0.437582,-0.193793,0.487599,0.36581,-0.129902,0.830501,0.293491,0.070978,0.18234,0.35425,-0.181961,0.242019,0.299353,-0.135591,1.1334105,0.13426349999999998,0.106328,0.113341,0.283742,-0.185706,0.087618,0.213287,-0.123007,1.244867,0.128398,0.11686,0.051491,0.411347,-0.166798,0.052811,0.349852,-0.125327,1.216027,0.165984,-0.094634,1.172544,0.169752,-0.163833,1.179722,0.170145,-0.12896,1.348467,0.196409,0.027172,1.187399,0.177673,-0.280808,1.211692,0.190511,0.080408,1.005793,0.225591,-0.353599,1.048812,0.269773,0.036351,0.857964,0.3942655,-0.37472300000000003,1.0249679999999999,0.5053449999999999,-0.338617,0.975678,0.56313,-0.338617,0.975678,0.56313
-0.130218,0.763994,0.312937,-0.037084,0.631585,0.438082,-0.193068,0.48888,0.366417,-0.128266,0.832854,0.294455,0.070614,0.18455,0.354534,-0.181652,0.244034,0.299532,-0.135207,1.1335294999999999,0.13437949999999999,0.105713,0.114905,0.284537,-0.185933,0.089614,0.213523,-0.122404,1.244959,0.128476,0.11674,0.051362,0.411265,-0.166444,0.052686,0.349448,-0.124709,1.216129,0.16607,-0.094098,1.172582,0.169781,-0.163282,1.179904,0.170312,-0.127761,1.348605,0.196399,0.027737,1.187354,0.177397,-0.280122,1.211897,0.1914,0.080535,1.005692,0.225584,-0.354267,1.050457,0.272336,0.0319145,0.847669,0.39218549999999996,-0.378433,1.026097,0.5084204999999999,-0.343713,0.975895,0.56627,-0.343713,0.975895,0.56627
-0.131039,0.762533,0.311488,-0.036213,0.630738,0.437641,-0.193657,0.488405,0.366614,-0.12864,0.831593,0.293826,0.070953,0.183229,0.354398,-0.181458,0.243002,0.299574,-0.1348875,1.1335454999999999,0.13450050000000002,0.106186,0.113973,0.284083,-0.18605,0.088653,0.213455,-0.121879,1.244942,0.12843,0.116818,0.051408,0.41133,-0.166441,0.052317,0.349522,-0.124156,1.216164,0.166064,-0.093622,1.172562,0.169761,-0.16279,1.18002,0.170438,-0.12674,1.34871,0.196129,0.028235,1.187305,0.177053,-0.279471,1.212081,0.192289,0.081031,1.005605,0.225102,-0.354811,1.052004,0.274812,0.0387265,0.841016,0.385417,-0.3820705,1.027253,0.511552,-0.347888,0.976671,0.56939,-0.347888,0.976671,0.56939
-0.13548,0.756443,0.305401,-0.033512,0.627528,0.435662,-0.195681,0.486138,0.366163,-0.13132,0.826257,0.291409,0.071924,0.178339,0.354016,-0.181494,0.238663,0.299425,-0.1346095,1.133537,0.13459749999999998,0.107606,0.11059,0.282471,-0.186045,0.084484,0.212999,-0.12143,1.244901,0.128301,0.11707,0.051635,0.411521,-0.166606,0.051621,0.349971,-0.123668,1.216192,0.165991,-0.093199,1.172546,0.169695,-0.162352,1.18012,0.170518,-0.125919,1.348819,0.195725,0.028676,1.187275,0.176726,-0.278881,1.21223,0.193103,0.08136,1.005538,0.224755,-0.355187,1.053429,0.277191,0.0530805,0.8369070000000001,0.37582150000000003,-0.385291,1.028624,0.5146919999999999,-0.350899,0.978257,0.572594,-0.350899,0.978257,0.572594
-0.140731,0.749938,0.297846,-0.030555,0.624942,0.432438,-0.198197,0.48442,0.365864,-0.134388,0.820376,0.288603,0.072672,0.173879,0.353965,-0.181507,0.234282,0.29953,-0.13435,1.133572,0.134637,0.108715,0.107696,0.281146,-0.185858,0.08039,0.212584,-0.121045,1.244908,0.128116,0.117289,0.051861,0.411638,-0.1668,0.0513,0.35046,-0.123235,1.216268,0.165861,-0.092813,1.17259,0.169574,-0.161955,1.180253,0.170537,-0.125302,1.348951,0.195358,0.029074,1.18728,0.17649,-0.278355,1.212339,0.193803,0.08119,1.005511,0.225013,-0.355362,1.054836,0.279674,0.06825300000000001,0.8327910000000001,0.3676945,-0.3877395,1.030441,0.517811,-0.353047,0.980467,0.575874,-0.353047,0.980467,0.575874
-0.14246,0.747583,0.294632,-0.028771,0.624484,0.430786,-0.199787,0.484143,0.366443,-0.135218,0.818168,0.287395,0.072901,0.172554,0.354088,-0.181252,0.232688,0.299875,-0.134093,1.133657,0.13459700000000002,0.109008,0.106931,0.280795,-0.185722,0.079069,0.212455,-0.120693,1.244969,0.127866,0.117362,0.051914,0.411647,-0.166858,0.051334,0.350636,-0.122835,1.216393,0.165663,-0.092447,1.172692,0.169386,-0.16158,1.180423,0.170476,-0.12486,1.349096,0.195074,0.029446,1.187294,0.176359,-0.277875,1.212445,0.194347,0.080436,1.005559,0.226192,-0.355388,1.056144,0.281941,0.076631,0.8277765,0.36199400000000004,-0.38956650000000004,1.0324915,0.520876,-0.354677,0.982816,0.579077,-0.354677,0.982816,0.579077
-0.142584,0.74695,0.293586,-0.027902,0.624494,0.430129,-0.200866,0.484199,0.367244,-0.135078,0.817567,0.286952,0.073111,0.172239,0.354142,-0.18099,0.232162,0.300225,-0.133845,1.133765,0.1345065,0.109128,0.106729,0.280704,-0.185642,0.078765,0.212424,-0.120356,1.245055,0.127591,0.1174,0.051931,0.411654,-0.166883,0.051602,0.350733,-0.122465,1.216537,0.165433,-0.092111,1.172814,0.169173,-0.161234,1.180609,0.170359,-0.124523,1.349294,0.194596,0.029789,1.187289,0.176303,-0.277443,1.212564,0.194739,0.079647,1.005675,0.227701,-0.355215,1.057239,0.283826,0.08079349999999999,0.8230789999999999,0.3567625,-0.390814,1.0346009999999999,0.5238674999999999,-0.355654,0.985248,0.58218,-0.355654,0.985248,0.58218
-0.142174,0.746864,0.293306,-0.027455,0.624501,0.429811,-0.201396,0.484284,0.367814,-0.134618,0.817485,0.286772,0.073449,0.17215,0.354124,-0.180801,0.232005,0.300405,-0.133604,1.133834,0.1343965,0.109262,0.106559,0.280659,-0.185698,0.078758,0.212357,-0.119971,1.245094,0.127277,0.117424,0.051924,0.411684,-0.166969,0.052315,0.35081,-0.122079,1.216643,0.16517,-0.091781,1.172885,0.168953,-0.160892,1.180777,0.170197,-0.124256,1.349479,0.193959,0.030121,1.187243,0.176281,-0.277022,1.212671,0.195026,0.079182,1.005818,0.22909,-0.354763,1.058162,0.285547,0.084246,0.8185659999999999,0.35158999999999996,-0.391571,1.0366255,0.52688,-0.356129,0.987899,0.585546,-0.356129,0.987899,0.585546
-0.141686,0.746903,0.293198,-0.027004,0.624495,0.429584,-0.201677,0.484402,0.368248,-0.134108,0.817521,0.28666,0.073993,0.172121,0.354142,-0.18061,0.231988,0.300626,-0.1333745,1.133843,0.134281,0.109419,0.106363,0.280639,-0.185624,0.078824,0.212441,-0.119542,1.245063,0.126929,0.117443,0.0519,0.411744,-0.167023,0.052376,0.35091,-0.121672,1.216692,0.16488,-0.09145,1.172886,0.168725,-0.160546,1.180907,0.170011,-0.124016,1.349625,0.193206,0.030446,1.187182,0.176258,-0.276611,1.212735,0.195227,0.07875,1.005894,0.230222,-0.353981,1.059113,0.287559,0.08740049999999999,0.8147225,0.3465595,-0.392018,1.0385469999999999,0.529771,-0.356315,0.990401,0.588758,-0.356315,0.990401,0.588758
-0.141169,0.74702,0.293064,-0.026722,0.624612,0.429422,-0.201477,0.484524,0.36832,-0.133599,0.817644,0.286572,0.074325,0.172212,0.354214,-0.180575,0.232038,0.300638,-0.13316050000000001,1.1337725,0.1341475,0.109466,0.106338,0.280677,-0.185791,0.078903,0.212412,-0.119089,1.244942,0.126497,0.117437,0.051859,0.411779,-0.167121,0.052975,0.35097,-0.121252,1.216674,0.164523,-0.091125,1.172812,0.168459,-0.160202,1.180989,0.169776,-0.123721,1.349689,0.19245,0.030761,1.187119,0.17615,-0.276206,1.212743,0.195361,0.078243,1.00588,0.231003,-0.353049,1.059734,0.289138,0.0903475,0.811414,0.34166,-0.39222049999999997,1.04044,0.5324255,-0.356218,0.992998,0.591799,-0.356218,0.992998,0.591799
-0.140613,0.747215,0.29287,-0.026401,0.624688,0.429113,-0.200703,0.48467,0.368053,-0.133079,0.817854,0.286505,0.074604,0.172241,0.354093,-0.180524,0.232184,0.300596,-0.132946,1.133737,0.133984,0.109573,0.106193,0.28063,-0.185838,0.078989,0.212481,-0.118643,1.244861,0.126099,0.11745,0.051855,0.411796,-0.167142,0.053096,0.351042,-0.120838,1.216674,0.164184,-0.090801,1.172755,0.168186,-0.15986,1.181082,0.169537,-0.123285,1.349782,0.191667,0.031077,1.187075,0.175956,-0.275815,1.212751,0.195449,0.079709,1.006227,0.231089,-0.351953,1.060139,0.290441,0.093144,0.808507,0.33652099999999996,-0.3922665,1.0422745,0.534754,-0.355987,0.995541,0.59452,-0.355987,0.995541,0.59452
-0.140046,0.747406,0.292752,-0.026191,0.624832,0.428993,-0.199634,0.484796,0.367634,-0.132535,0.818054,0.286465,0.074753,0.172352,0.354118,-0.180433,0.232375,0.300493,-0.1327285,1.133739,0.133806,0.109605,0.106229,0.280668,-0.185865,0.07908,0.21256,-0.118209,1.244822,0.125735,0.117457,0.05185,0.411818,-0.167148,0.053136,0.351109,-0.120427,1.216698,0.163866,-0.090475,1.172725,0.16791,-0.159516,1.181194,0.169309,-0.122823,1.349928,0.190756,0.031409,1.187009,0.175666,-0.27544,1.212799,0.195437,0.08088,1.006391,0.230809,-0.350772,1.060402,0.29141,0.095567,0.8050539999999999,0.32955049999999997,-0.3921135,1.0439595000000002,0.5366535,-0.355813,0.997725,0.596794,-0.355813,0.997725,0.596794
-0.139576,0.747426,0.292792,-0.025883,0.624771,0.429021,-0.19842,0.484811,0.36718,-0.132012,0.818062,0.286427,0.074973,0.172274,0.354149,-0.18019,0.232511,0.30023,-0.132509,1.1337015,0.1336135,0.109691,0.106127,0.280656,-0.185916,0.079132,0.212463,-0.117741,1.244733,0.125299,0.117468,0.051826,0.411843,-0.167131,0.053357,0.351034,-0.119988,1.216694,0.16349,-0.090134,1.17266,0.167597,-0.159153,1.181291,0.169043,-0.122345,1.349995,0.190029,0.031765,1.186876,0.175244,-0.27508,1.212844,0.195221,0.081848,1.006355,0.230151,-0.349608,1.060533,0.291957,0.0977905,0.8018865,0.3231195,-0.391803,1.0453155,0.5379855,-0.355591,0.999474,0.598479,-0.355591,0.999474,0.598479
-0.139199,0.747274,0.292968,-0.025485,0.624582,0.429229,-0.197267,0.48477,0.366962,-0.131508,0.817875,0.286378,0.07524,0.172066,0.354237,-0.179812,0.232574,0.300196,-0.1322915,1.1335915,0.1333945,0.109795,0.105971,0.280621,-0.185722,0.079121,0.21257,-0.117227,1.24456,0.124772,0.117485,0.051814,0.411873,-0.167055,0.052988,0.35109,-0.119518,1.216629,0.163039,-0.089781,1.172524,0.167238,-0.158775,1.181348,0.16872,-0.121796,1.349945,0.189509,0.032133,1.186701,0.174717,-0.274694,1.212899,0.194933,0.082864,1.00621,0.229125,-0.348505,1.060471,0.292033,0.09957350000000001,0.7997654999999999,0.317562,-0.391242,1.046367,0.5386065,-0.355014,1.000922,0.599389,-0.355014,1.000922,0.599389
-0.138824,0.747071,0.293152,-0.024948,0.624384,0.42939,-0.196168,0.484715,0.366974,-0.131016,0.817637,0.28633,0.07552,0.171822,0.354306,-0.179183,0.23254,0.300076,-0.132083,1.1334355,0.1331255,0.109934,0.105783,0.280575,-0.185704,0.079087,0.212494,-0.11671,1.244337,0.124199,0.117508,0.051799,0.411905,-0.166958,0.053126,0.351036,-0.119048,1.216513,0.162542,-0.089433,1.172336,0.166831,-0.158401,1.181359,0.168348,-0.12136,1.349839,0.18896,0.032496,1.186487,0.174112,-0.274294,1.212971,0.194603,0.083981,1.006008,0.227847,-0.347546,1.060228,0.291632,0.1011475,0.798126,0.312574,-0.3904185,1.0469845,0.5385065,-0.354334,1.001661,0.599465,-0.354334,1.001661,0.599465
-0.138402,0.746914,0.293272,-0.02429,0.624322,0.429431,-0.195153,0.484698,0.367221,-0.130534,0.817456,0.286272,0.075745,0.171663,0.354371,-0.178563,0.232456,0.300175,-0.13187100000000002,1.133332,0.1328405,0.110042,0.105656,0.280557,-0.185629,0.079036,0.212576,-0.116211,1.244177,0.123709,0.117533,0.051789,0.41194,-0.166953,0.05328,0.351166,-0.118589,1.216426,0.162101,-0.089088,1.172177,0.166442,-0.15803,1.181387,0.168003,-0.120881,1.349791,0.188323,0.032863,1.186263,0.173467,-0.27392,1.213063,0.194196,0.085276,1.005794,0.22633,-0.346776,1.05985,0.290781,0.102383,0.7968204999999999,0.30807300000000004,-0.389462,1.0470215,0.5377419999999999,-0.353439,1.001676,0.598721,-0.353439,1.001676,0.598721
-0.137957,0.746778,0.293309,-0.023518,0.624443,0.429391,-0.193917,0.484668,0.367394,-0.130067,0.817305,0.286178,0.075834,0.1716,0.35446,-0.178301,0.232328,0.300411,-0.13167,1.133167,0.132536,0.110077,0.105639,0.280579,-0.185636,0.078949,0.212763,-0.115689,1.243946,0.123153,0.117539,0.051754,0.411956,-0.166825,0.053163,0.351328,-0.118118,1.216284,0.161607,-0.088745,1.171958,0.166018,-0.157658,1.181375,0.167616,-0.120404,1.349679,0.187677,0.033227,1.186002,0.172769,-0.273574,1.213086,0.193651,0.086694,1.005564,0.224676,-0.346237,1.05935,0.289548,0.103358,0.7957525000000001,0.30414399999999997,-0.3884115,1.046687,0.5363845,-0.351952,1.00145,0.597184,-0.351952,1.00145,0.597184
-0.137578,0.746601,0.293263,-0.02279,0.624571,0.429236,-0.192795,0.484665,0.367807,-0.12967,0.817116,0.286041,0.075849,0.171512,0.354509,-0.178278,0.232039,0.30064,-0.131477,1.132974,0.1322295,0.110103,0.105598,0.280591,-0.186294,0.078817,0.212777,-0.115161,1.24368,0.122577,0.117533,0.051701,0.411965,-0.167088,0.05332,0.351342,-0.117647,1.216116,0.161097,-0.088407,1.171709,0.16559,-0.15729,1.181343,0.167216,-0.119908,1.349545,0.186993,0.03358,1.185751,0.172059,-0.273266,1.213073,0.192955,0.088063,1.005368,0.223093,-0.345565,1.058615,0.287963,0.104144,0.7949705,0.3008595,-0.3873805,1.0459205,0.5345960000000001,-0.350456,1.000809,0.595207,-0.350456,1.000809,0.595207
-0.137403,0.746314,0.293209,-0.022027,0.624521,0.429031,-0.191997,0.484696,0.368525,-0.129422,0.816817,0.285948,0.075905,0.171266,0.354395,-0.177865,0.231753,0.301148,-0.1312865,1.1328245,0.1319315,0.11022,0.105417,0.280447,-0.186292,0.07868,0.213065,-0.11466,1.243467,0.122076,0.117573,0.051708,0.411902,-0.167366,0.053877,0.351794,-0.117194,1.215975,0.160645,-0.088078,1.171492,0.16519,-0.156932,1.181327,0.166856,-0.11937,1.349453,0.186298,0.033925,1.185527,0.171369,-0.272973,1.213046,0.192317,0.089375,1.005236,0.221682,-0.344735,1.057613,0.286134,0.104737,0.7943895000000001,0.298365,-0.386385,1.044836,0.5325485,-0.349144,0.999855,0.593063,-0.349144,0.999855,0.593063
-0.13721,0.746139,0.293126,-0.021231,0.624682,0.428765,-0.191017,0.484739,0.369049,-0.129212,0.816631,0.285776,0.075811,0.171173,0.354314,-0.177489,0.23155,0.30149,-0.1311225,1.132622,0.13166250000000002,0.11025,0.105381,0.280373,-0.186473,0.078597,0.213253,-0.114183,1.243195,0.121567,0.117598,0.051706,0.411843,-0.167221,0.053672,0.351916,-0.116761,1.21579,0.160194,-0.087771,1.171232,0.164804,-0.156594,1.181271,0.166512,-0.118829,1.349319,0.185586,0.034247,1.185257,0.170693,-0.272697,1.212983,0.191698,0.09055,1.005093,0.220508,-0.343828,1.056426,0.284117,0.10511899999999999,0.79385,0.2965685,-0.385419,1.043506,0.5302990000000001,-0.348075,0.998635,0.590833,-0.348075,0.998635,0.590833
