0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z
0.38571,0.758393,0.174178,0.477873,0.594736,0.092106,0.534061,0.528973,0.260635,0.383766,0.8296,0.170588,0.246089,0.189034,0.059155,0.494621,0.245553,0.242718,0.2704985,1.1703085,0.10760049999999999,0.151467,0.145501,0.047608,0.40532,0.094524,0.220885,0.293194,1.279599,0.095123,0.189172,0.041355,0.136777,0.536249,0.055916,0.260714,0.320234,1.244132,0.11127,0.326108,1.198764,0.083805,0.30193,1.210444,0.147987,0.376723,1.365338,0.135706,0.386173,1.205146,-0.023299,0.271489,1.255553,0.258252,0.446004,1.019686,-0.034939,0.214281,1.084355,0.332613,0.593955,0.875975,0.058565,0.19477450000000002,0.857943,0.3779655,0.138845,0.796454,0.390744,0.138845,0.796454,0.390744
0.412061,0.751773,0.178224,0.51272,0.593084,0.090927,0.559236,0.520947,0.257732,0.40991,0.82294,0.174003,0.272408,0.190968,0.057371,0.505805,0.236847,0.239678,0.2917265,1.163199,0.114017,0.174123,0.156068,0.047178,0.406382,0.091427,0.224541,0.313061,1.272877,0.102585,0.194845,0.046206,0.135041,0.538474,0.053716,0.261265,0.340687,1.237524,0.11797,0.346721,1.192556,0.08989,0.32321,1.203197,0.154499,0.396574,1.359191,0.141483,0.405778,1.200422,-0.017675,0.294131,1.245829,0.266109,0.465008,1.014657,-0.027389,0.245871,1.07125,0.33894,0.604228,0.853194,0.0543145,0.226395,0.8424475,0.38285749999999996,0.170277,0.78121,0.39601,0.170277,0.78121,0.39601
0.437158,0.744487,0.182844,0.551683,0.595165,0.089394,0.584109,0.513847,0.255452,0.43442,0.815541,0.177277,0.309807,0.196978,0.058545,0.515745,0.229624,0.237384,0.3125605,1.1563975,0.1202395,0.2086,0.172302,0.047146,0.406522,0.090711,0.231502,0.333652,1.266251,0.11011,0.210259,0.056968,0.130299,0.539718,0.052235,0.263085,0.361539,1.230693,0.124522,0.367147,1.186155,0.095679,0.344667,1.195811,0.160807,0.417088,1.352654,0.147302,0.425079,1.195059,-0.012415,0.318205,1.235101,0.274279,0.483179,1.008762,-0.017787,0.28171,1.056374,0.343819,0.6111475,0.826736,0.045016,0.26123,0.8254965000000001,0.38898900000000003,0.203903,0.765537,0.402797,0.203903,0.765537,0.402797
0.460487,0.737643,0.186826,0.590076,0.602029,0.088184,0.605338,0.506036,0.254947,0.456978,0.808549,0.179959,0.357757,0.207148,0.061771,0.523885,0.222947,0.237077,0.33425950000000004,1.1502385,0.1258205,0.255209,0.190415,0.048144,0.407261,0.09006,0.236356,0.355074,1.260312,0.117709,0.242264,0.069456,0.121768,0.541168,0.05117,0.264204,0.383273,1.224471,0.130746,0.38831,1.180591,0.100809,0.367173,1.188772,0.166586,0.438629,1.346669,0.152711,0.445819,1.19036,-0.007437,0.343614,1.224787,0.281771,0.499819,1.002758,-0.006622,0.320357,1.041931,0.346063,0.6133554999999999,0.8025370000000001,0.0313445,0.30023900000000003,0.8093305,0.395669,0.241598,0.750855,0.410297,0.241598,0.750855,0.410297
0.482144,0.733658,0.189444,0.625035,0.614227,0.089027,0.621633,0.498726,0.254847,0.47815,0.804475,0.181956,0.412438,0.219738,0.062845,0.529702,0.218088,0.237438,0.35778699999999997,1.1460775,0.130782,0.309447,0.206761,0.048479,0.407626,0.090192,0.236427,0.377761,1.256412,0.124259,0.293728,0.078164,0.107084,0.541469,0.050762,0.263822,0.406433,1.220526,0.136087,0.411145,1.177226,0.105266,0.391264,1.184084,0.171583,0.461418,1.342996,0.157457,0.467396,1.188343,-0.003509,0.370167,1.217381,0.288057,0.516544,0.999426,-0.001037,0.359976,1.030718,0.344307,0.611516,0.7860105,0.013735500000000001,0.3442105,0.7976205000000001,0.401862,0.285353,0.739421,0.41672,0.285353,0.739421,0.41672
0.504182,0.733889,0.190236,0.658025,0.630417,0.093769,0.633814,0.493215,0.253485,0.499438,0.804672,0.182863,0.470885,0.231993,0.062776,0.533728,0.216079,0.238443,0.3827655,1.1460815,0.135078,0.367994,0.218125,0.048531,0.408409,0.091358,0.237544,0.402299,1.25653,0.129189,0.370036,0.082027,0.089668,0.54221,0.050758,0.263392,0.431262,1.220636,0.140258,0.435621,1.177615,0.108996,0.416764,1.183844,0.175674,0.485939,1.34334,0.161064,0.489431,1.190647,-0.000797,0.397435,1.215311,0.29296,0.534719,1.000773,-0.003575,0.398069,1.025549,0.338793,0.6075625,0.7794725,-0.006705500000000003,0.39393599999999995,0.7921514999999999,0.406142,0.337151,0.731902,0.420895,0.337151,0.731902,0.420895
0.527203,0.738619,0.189103,0.690097,0.649292,0.101639,0.64212,0.489986,0.251702,0.521725,0.809452,0.182791,0.534655,0.238919,0.065001,0.535797,0.217484,0.237963,0.407688,1.1514579999999999,0.138934,0.433091,0.217854,0.050075,0.409169,0.094089,0.237836,0.427571,1.261856,0.133269,0.466999,0.081916,0.074367,0.542318,0.051126,0.263223,0.456557,1.225795,0.143718,0.46026,1.182909,0.112188,0.44246,1.188891,0.179178,0.51221,1.348295,0.163095,0.511225,1.197461,0.001235,0.42509,1.219581,0.296976,0.552865,1.007259,-0.01292,0.430507,1.028517,0.336679,0.6031500000000001,0.7826915000000001,-0.029639,0.447144,0.7956734999999999,0.408663,0.39594,0.730682,0.423712,0.39594,0.730682,0.423712
0.551779,0.74593,0.186688,0.721722,0.666919,0.109723,0.64811,0.488223,0.250837,0.545693,0.816844,0.182079,0.604333,0.238186,0.069475,0.536973,0.221275,0.236061,0.4325,1.160719,0.142466,0.506816,0.204502,0.051098,0.410363,0.097865,0.23713,0.453324,1.27094,0.136733,0.572303,0.079188,0.066166,0.542329,0.05168,0.263038,0.482132,1.234585,0.146643,0.484936,1.191741,0.114964,0.468251,1.19773,0.18224,0.539734,1.356543,0.163592,0.533102,1.207244,0.002895,0.452831,1.228497,0.300289,0.568735,1.017992,-0.02912,0.458383,1.037073,0.338196,0.5993485000000001,0.792708,-0.053226499999999996,0.5010765,0.807169,0.4096875,0.459128,0.73632,0.4268,0.459128,0.73632,0.4268
0.575975,0.754417,0.183844,0.751065,0.680217,0.117443,0.653014,0.488633,0.251581,0.570233,0.825453,0.181007,0.676758,0.232115,0.074775,0.53814,0.227122,0.234831,0.4579125,1.1704005,0.144949,0.587898,0.182794,0.049217,0.41171,0.103528,0.235816,0.479183,1.280517,0.13886,0.67834,0.074602,0.067482,0.541718,0.052683,0.262862,0.507901,1.244053,0.148629,0.510285,1.201139,0.11701,0.494115,1.207325,0.184394,0.567621,1.365249,0.163594,0.556409,1.217449,0.004199,0.479964,1.238884,0.302392,0.581934,1.030473,-0.045797,0.4832,1.047556,0.341045,0.597529,0.8062945,-0.074782,0.553229,0.825159,0.409724,0.521818,0.749886,0.430206,0.521818,0.749886,0.430206
0.599433,0.761959,0.18137,0.778012,0.686288,0.12448,0.659163,0.490718,0.254455,0.594975,0.833125,0.179715,0.74805,0.223956,0.080399,0.541247,0.233489,0.235976,0.48486399999999996,1.1786185,0.14571499999999998,0.673703,0.159257,0.044787,0.414324,0.11041,0.234176,0.506514,1.288662,0.139637,0.778993,0.069692,0.078122,0.541806,0.054495,0.263177,0.535055,1.252121,0.149636,0.537513,1.209162,0.118084,0.520922,1.215478,0.185353,0.59612,1.372279,0.161829,0.582533,1.226061,0.004913,0.506407,1.248159,0.303001,0.594995,1.042493,-0.060344,0.504722,1.057061,0.342871,0.599761,0.8206815000000001,-0.0939535,0.602255,0.846903,0.4091675,0.581236,0.769144,0.433333,0.581236,0.769144,0.433333
0.624752,0.765099,0.179406,0.804517,0.681966,0.131123,0.671037,0.491111,0.260162,0.621345,0.836332,0.178217,0.811721,0.214001,0.087793,0.54756,0.236742,0.238375,0.511188,1.184157,0.1431665,0.757646,0.137748,0.040431,0.417719,0.116926,0.231564,0.533346,1.294118,0.137436,0.866514,0.064622,0.09538,0.54224,0.055911,0.26304,0.561572,1.257476,0.147944,0.564425,1.214498,0.116452,0.546682,1.220898,0.183418,0.624655,1.373661,0.160426,0.611836,1.231598,0.004293,0.531425,1.254,0.300855,0.611453,1.052532,-0.073465,0.52657,1.064235,0.346429,0.608576,0.833052,-0.1108535,0.6482365,0.8681890000000001,0.4083375,0.637348,0.789436,0.435754,0.637348,0.789436,0.435754
0.651899,0.763493,0.177832,0.830924,0.671041,0.13837,0.689754,0.489033,0.268941,0.649028,0.83475,0.176671,0.860902,0.20452,0.095052,0.557604,0.236014,0.241982,0.5386960000000001,1.184931,0.1376245,0.827769,0.122996,0.03815,0.422466,0.12292,0.227543,0.56174,1.294739,0.132496,0.930525,0.059251,0.11296,0.543199,0.056132,0.26192,0.589329,1.257947,0.144112,0.593071,1.214881,0.112833,0.57291,1.221541,0.179085,0.653163,1.370637,0.158283,0.644615,1.232174,0.002542,0.554659,1.255074,0.295971,0.635642,1.057124,-0.083412,0.548744,1.066669,0.346762,0.6267385000000001,0.83988,-0.12588,0.6906235000000001,0.8858735,0.4070835,0.689092,0.807568,0.437712,0.689092,0.807568,0.437712
0.680236,0.756997,0.176206,0.857798,0.656995,0.145149,0.716739,0.48444,0.279735,0.677086,0.828238,0.174821,0.893275,0.192908,0.100469,0.571635,0.231598,0.247062,0.5675920000000001,1.180064,0.1284975,0.871231,0.109978,0.040315,0.428734,0.13008,0.223945,0.591462,1.289736,0.124321,0.967016,0.051424,0.127584,0.544701,0.056834,0.261437,0.618144,1.252851,0.13764,0.623462,1.209648,0.106781,0.599546,1.216662,0.171735,0.681527,1.363324,0.155211,0.680607,1.227235,-0.000667,0.575829,1.250347,0.287591,0.668542,1.054192,-0.090229,0.570405,1.063732,0.344655,0.6544805,0.839324,-0.1383815,0.7276225000000001,0.899513,0.4060425,0.734977,0.822487,0.438984,0.734977,0.822487,0.438984
0.708316,0.746845,0.173232,0.885556,0.643932,0.148154,0.751342,0.478452,0.292255,0.703727,0.81801,0.171946,0.907277,0.178874,0.103764,0.590743,0.225854,0.253478,0.5978330000000001,1.1700865,0.11726450000000001,0.883801,0.096132,0.043894,0.43908,0.140416,0.2225,0.622646,1.279592,0.114428,0.980632,0.047273,0.135849,0.548443,0.058908,0.262691,0.648045,1.242603,0.129805,0.655331,1.199237,0.099584,0.62677,1.206674,0.162586,0.710931,1.353154,0.151135,0.718754,1.216486,-0.004338,0.595474,1.240495,0.276588,0.707908,1.043738,-0.094623,0.588297,1.054353,0.334989,0.6917355000000001,0.830758,-0.1475495,0.7567555,0.9104559999999999,0.4058925,0.771339,0.834863,0.439732,0.771339,0.834863,0.439732
0.735087,0.737138,0.169035,0.912591,0.636259,0.149293,0.792377,0.475488,0.305577,0.727301,0.808034,0.168533,0.911775,0.169162,0.10811,0.618774,0.223335,0.260055,0.6278255,1.158722,0.10656750000000001,0.88431,0.088382,0.047265,0.460165,0.155693,0.220955,0.6544,1.267844,0.105452,0.984947,0.045647,0.138178,0.558782,0.06353,0.265674,0.677932,1.230549,0.122917,0.686982,1.186968,0.093491,0.653565,1.195055,0.153974,0.740684,1.343193,0.148168,0.757034,1.202165,-0.006417,0.613868,1.229216,0.265226,0.75188,1.029332,-0.097043,0.605031,1.042653,0.32203,0.7376425,0.816192,-0.151677,0.778233,0.914112,0.40433149999999995,0.800103,0.840948,0.439557,0.800103,0.840948,0.439557
0.757734,0.731627,0.166493,0.935138,0.631202,0.149045,0.833647,0.481236,0.317736,0.747477,0.80221,0.16643,0.916753,0.163984,0.108687,0.655652,0.227268,0.267555,0.6536709999999999,1.1519965,0.099446,0.884572,0.084749,0.048123,0.494915,0.172742,0.218042,0.683233,1.260348,0.100546,0.986643,0.044408,0.13853,0.58016,0.071432,0.269895,0.704452,1.222397,0.119499,0.71435,1.178622,0.09064,0.677004,1.187548,0.148656,0.768626,1.335821,0.148199,0.791931,1.189411,-0.004147,0.630339,1.222491,0.256921,0.800125,1.015264,-0.091991,0.618637,1.034221,0.307205,0.7921549999999999,0.799793,-0.1481035,0.7907945000000001,0.911486,0.399942,0.813764,0.840688,0.439085,0.813764,0.840688,0.439085
0.775224,0.732385,0.165627,0.951819,0.628724,0.147567,0.867655,0.495574,0.327305,0.764877,0.802954,0.165773,0.920292,0.162386,0.107527,0.695305,0.235653,0.276337,0.6760935,1.151726,0.0969525,0.884774,0.083701,0.048122,0.537543,0.184124,0.21537,0.708119,1.259338,0.099994,0.987099,0.04393,0.138493,0.613523,0.079741,0.274955,0.727352,1.22086,0.119977,0.737782,1.176907,0.091582,0.697515,1.186631,0.147477,0.793164,1.334693,0.15093,0.821441,1.183626,0.001716,0.645215,1.223047,0.252636,0.84748,1.006251,-0.075556,0.62843,1.033315,0.295427,0.852913,0.787723,-0.1336975,0.792087,0.904489,0.3945035,0.811148,0.833605,0.435544,0.811148,0.833605,0.435544
0.791112,0.738436,0.167234,0.9647,0.627981,0.146902,0.89558,0.514485,0.336516,0.781147,0.809059,0.166832,0.921471,0.163363,0.106289,0.736236,0.245632,0.285575,0.6954670000000001,1.1572725,0.09620200000000001,0.884729,0.084471,0.047913,0.584678,0.188428,0.214731,0.729017,1.264367,0.100721,0.986795,0.043815,0.138182,0.656816,0.085751,0.281608,0.746826,1.225571,0.121397,0.757707,1.181491,0.093368,0.715373,1.191782,0.14761,0.813445,1.33872,0.156583,0.846207,1.186171,0.008129,0.659168,1.229189,0.25038,0.888189,1.004236,-0.048864,0.635015,1.039055,0.287484,0.9175899999999999,0.7844875,-0.10678699999999999,0.7827,0.8929294999999999,0.3896905,0.793997,0.819578,0.42924,0.793997,0.819578,0.42924
0.806887,0.748003,0.171009,0.974559,0.628337,0.147917,0.91859,0.533027,0.343939,0.796898,0.818608,0.169492,0.921167,0.166675,0.10505,0.776479,0.254653,0.294347,0.715125,1.1662675,0.096735,0.884659,0.0869,0.047736,0.633643,0.185806,0.216123,0.749728,1.272934,0.103061,0.985984,0.043696,0.137656,0.706501,0.088796,0.290285,0.766319,1.233826,0.124158,0.777704,1.189763,0.096303,0.733542,1.200279,0.149023,0.832683,1.345982,0.162834,0.869706,1.194768,0.014875,0.672959,1.237885,0.2492,0.923352,1.010703,-0.021908,0.640814,1.048033,0.281353,0.983468,0.7920835,-0.0684765,0.7637345,0.8788335,0.3860705,0.763111,0.802211,0.420724,0.763111,0.802211,0.420724
0.82032,0.75825,0.175714,0.982289,0.630274,0.148896,0.936892,0.549796,0.350179,0.811033,0.828929,0.173419,0.920732,0.171909,0.104489,0.816718,0.261816,0.30346,0.734397,1.174683,0.0977875,0.884524,0.091293,0.04817,0.68529,0.177036,0.220997,0.768601,1.281347,0.106036,0.985001,0.043697,0.136817,0.760385,0.087305,0.301795,0.784386,1.242145,0.127572,0.796917,1.198239,0.099962,0.750685,1.208437,0.150941,0.850095,1.352493,0.172122,0.892248,1.204885,0.022582,0.686155,1.245646,0.248774,0.956059,1.021651,0.001032,0.648795,1.056384,0.278695,1.0474130000000001,0.8073915,-0.0216945,0.7370840000000001,0.8637095,0.382873,0.723591,0.78457,0.407915,0.723591,0.78457,0.407915
0.831766,0.766623,0.181043,0.989785,0.632227,0.149032,0.95103,0.56327,0.357791,0.824004,0.837477,0.17849,0.920784,0.176975,0.104073,0.856802,0.267382,0.313645,0.7534505,1.180723,0.09893600000000001,0.884166,0.0958,0.048831,0.739487,0.16527,0.229552,0.786164,1.287711,0.108872,0.984188,0.044127,0.13569,0.815604,0.081494,0.315615,0.80136,1.248628,0.13104,0.815567,1.204903,0.10396,0.766984,1.214539,0.152818,0.868922,1.35355,0.184944,0.913646,1.213865,0.03034,0.698779,1.250331,0.248666,0.989533,1.034269,0.020462,0.659617,1.061189,0.276996,1.1071520000000001,0.8275545,0.0290115,0.705167,0.8494520000000001,0.378081,0.682028,0.769588,0.390675,0.682028,0.769588,0.390675
0.843945,0.768739,0.186387,0.997878,0.629036,0.15203,0.962122,0.570102,0.370043,0.837676,0.839742,0.183855,0.921206,0.177001,0.103056,0.891775,0.269859,0.326291,0.774562,1.1830129999999999,0.10185749999999999,0.883451,0.096068,0.048227,0.786853,0.154591,0.24283,0.804901,1.290516,0.113595,0.984009,0.044879,0.134753,0.867157,0.078668,0.332306,0.819454,1.251676,0.136603,0.835889,1.208205,0.110387,0.784462,1.217014,0.156409,0.884061,1.35589,0.19529,0.938274,1.219534,0.04324,0.710838,1.251192,0.248774,1.022394,1.04337,0.042286,0.671969,1.062001,0.277181,1.1603379999999999,0.853962,0.080723,0.6718284999999999,0.8401255000000001,0.370114,0.637465,0.76337,0.370058,0.637465,0.76337,0.370058
0.857403,0.766307,0.192217,1.006883,0.621563,0.157013,0.970179,0.571029,0.385178,0.852235,0.837401,0.189753,0.921953,0.173562,0.101373,0.921021,0.269133,0.340643,0.7965325000000001,1.18221,0.107151,0.882782,0.093107,0.046835,0.826973,0.143643,0.258982,0.823573,1.290375,0.120734,0.984382,0.045525,0.134199,0.912211,0.07955,0.353034,0.837582,1.251851,0.144597,0.856612,1.208812,0.119446,0.802254,1.216356,0.162208,0.893802,1.360818,0.203287,0.964225,1.222486,0.061547,0.722241,1.249222,0.249601,1.053795,1.049093,0.066342,0.68334,1.060153,0.278761,1.205936,0.883354,0.1319585,0.640822,0.8356509999999999,0.359806,0.594398,0.766866,0.346181,0.594398,0.766866,0.346181
0.870976,0.764025,0.19939,1.016735,0.615273,0.164793,0.975847,0.569768,0.39962,0.866621,0.835181,0.19715,0.923615,0.171211,0.101234,0.946564,0.268088,0.355749,0.816536,1.1804424999999998,0.114372,0.883033,0.091779,0.04623,0.865632,0.133352,0.274771,0.840124,1.289224,0.129386,0.984909,0.04565,0.134051,0.950278,0.079491,0.375534,0.853777,1.251027,0.15397,0.875191,1.208503,0.129881,0.818441,1.214648,0.169655,0.901667,1.362975,0.21441,0.98684,1.224844,0.081023,0.732795,1.246253,0.252031,1.084397,1.056017,0.090566,0.69174,1.057293,0.278854,1.243153,0.911814,0.1816675,0.6148475,0.8346685,0.3480705,0.563278,0.774195,0.320579,0.563278,0.774195,0.320579
0.884807,0.763371,0.208719,1.027822,0.611506,0.175381,0.980019,0.567003,0.412255,0.880983,0.834567,0.206838,0.926551,0.171442,0.10236,0.968211,0.267369,0.370352,0.833236,1.1797995000000001,0.123839,0.884479,0.093539,0.046298,0.903337,0.125127,0.287769,0.854353,1.288949,0.139824,0.985504,0.045502,0.134079,0.981568,0.077234,0.396421,0.867615,1.250969,0.16495,0.890719,1.208828,0.141768,0.832274,1.213991,0.179156,0.909171,1.363561,0.228786,1.005033,1.228147,0.100792,0.742008,1.244106,0.257033,1.111774,1.065429,0.116283,0.697802,1.054868,0.275627,1.270791,0.9369529999999999,0.2279735,0.595666,0.837426,0.33565599999999995,0.547812,0.780801,0.29596,0.547812,0.780801,0.29596
0.899471,0.763876,0.220374,1.040664,0.609939,0.188981,0.984059,0.562921,0.424045,0.895866,0.835096,0.219032,0.931494,0.173886,0.104127,0.98619,0.266684,0.381999,0.8476305,1.1809660000000002,0.1355085,0.887413,0.098256,0.046518,0.937603,0.120217,0.295699,0.866137,1.290407,0.152694,0.986272,0.04506,0.133788,1.005776,0.074027,0.411622,0.879214,1.252554,0.178108,0.903898,1.210963,0.155572,0.844092,1.21486,0.190904,0.915473,1.365019,0.245309,1.019815,1.233233,0.121118,0.749776,1.243316,0.264488,1.132952,1.075663,0.143094,0.700612,1.054631,0.274075,1.2894510000000001,0.958156,0.2698165,0.5833254999999999,0.842259,0.32349,0.542611,0.78641,0.27558,0.542611,0.78641,0.27558
0.914501,0.765487,0.234508,1.05508,0.610863,0.206979,0.987951,0.557942,0.435489,0.910809,0.836712,0.233773,0.939896,0.178209,0.10645,1.001142,0.265886,0.389923,0.86016,1.1834004999999999,0.1496345,0.893079,0.106147,0.046475,0.967955,0.118358,0.298299,0.875576,1.293106,0.168132,0.987257,0.044818,0.133585,1.023711,0.070067,0.419865,0.888488,1.255385,0.193826,0.914935,1.214485,0.172037,0.853733,1.216855,0.205037,0.919736,1.367672,0.263783,1.031774,1.239598,0.143092,0.755734,1.243704,0.274284,1.147372,1.084625,0.170136,0.699968,1.056645,0.277434,1.3002145,0.9749110000000001,0.30709699999999995,0.5781495,0.8469610000000001,0.312297,0.543141,0.791336,0.259833,0.543141,0.791336,0.259833
0.929255,0.76776,0.251096,1.072145,0.614683,0.22991,0.992071,0.552594,0.446768,0.925315,0.838975,0.251077,0.953031,0.184408,0.110007,1.01385,0.264696,0.395152,0.8711405,1.1862685,0.166096,0.903038,0.117865,0.046331,0.994052,0.118419,0.297827,0.883284,1.29621,0.185604,0.988719,0.045003,0.133331,1.039166,0.065233,0.421742,0.895905,1.258677,0.211713,0.924181,1.218465,0.190963,0.861566,1.219339,0.221274,0.92216,1.370747,0.28403,1.041375,1.246279,0.166225,0.760133,1.244646,0.286011,1.157203,1.091977,0.19598,0.699397,1.059144,0.282696,1.3039554999999998,0.98427,0.3394875,0.5801705,0.8493314999999999,0.30331450000000004,0.548901,0.793943,0.2483,0.548901,0.793943,0.2483
0.943303,0.769451,0.269878,1.092094,0.620874,0.258711,0.996651,0.54628,0.4577,0.938995,0.840641,0.270603,0.970104,0.192859,0.117566,1.024896,0.262308,0.39777,0.880689,1.1881725,0.184418,0.918554,0.134366,0.047545,1.01455,0.118552,0.295358,0.889423,1.298353,0.204396,0.990891,0.046171,0.132446,1.053328,0.061085,0.419507,0.901819,1.261105,0.231017,0.931874,1.221584,0.211476,0.868042,1.220965,0.239141,0.923405,1.372735,0.305527,1.049028,1.25188,0.189635,0.763613,1.244847,0.299507,1.164148,1.097119,0.219754,0.699684,1.060574,0.291305,1.301821,0.985562,0.367519,0.5886505,0.8481685,0.2983375,0.559125,0.794176,0.24102,0.559125,0.794176,0.24102
0.956196,0.768431,0.2907,1.113721,0.62769,0.293283,1.001536,0.536905,0.467581,0.951196,0.83957,0.291818,0.991575,0.203968,0.131057,1.033825,0.257007,0.39826,0.888761,1.186965,0.203447,0.942073,0.155694,0.052311,1.029998,0.116519,0.290977,0.894155,1.297411,0.223137,0.994772,0.049721,0.131125,1.064279,0.058394,0.416138,0.906429,1.260589,0.250398,0.938108,1.221703,0.232194,0.873328,1.219697,0.257487,0.924258,1.371441,0.327033,1.055039,1.254274,0.212543,0.76667,1.242463,0.314282,1.169058,1.098488,0.241546,0.70009,1.059252,0.303715,1.294522,0.97827,0.39188049999999996,0.6015845,0.8425309999999999,0.29837349999999996,0.574321,0.789748,0.238851,0.574321,0.789748,0.238851
0.96732,0.762732,0.312581,1.134053,0.632487,0.3313,1.007107,0.524078,0.4771,0.961573,0.833814,0.313786,1.018005,0.216459,0.149738,1.039637,0.247527,0.398252,0.8955770000000001,1.1810475,0.2229815,0.975019,0.179021,0.061803,1.037997,0.110716,0.286265,0.897794,1.291719,0.24201,1.002194,0.058089,0.13149,1.069449,0.056707,0.413987,0.910015,1.255374,0.269929,0.943153,1.217111,0.253051,0.877647,1.213776,0.276248,0.924557,1.365853,0.347788,1.059808,1.251474,0.234868,0.769221,1.236088,0.32978,1.173305,1.094864,0.26138,0.704487,1.052353,0.317045,1.2830759999999999,0.964226,0.4131955,0.6169955,0.8317125000000001,0.304004,0.593056,0.779236,0.242805,0.593056,0.779236,0.242805
0.977328,0.752323,0.333949,1.150211,0.633764,0.371796,1.012798,0.509619,0.489333,0.97059,0.823326,0.334511,1.04825,0.229022,0.172677,1.044239,0.235096,0.399585,0.9033575,1.171376,0.2418035,1.016284,0.201927,0.076626,1.037717,0.102208,0.283141,0.902928,1.282132,0.260461,1.019566,0.071088,0.132209,1.071354,0.054789,0.412906,0.914961,1.246115,0.288883,0.949308,1.208424,0.273177,0.883194,1.203938,0.294368,0.926209,1.356141,0.367919,1.065545,1.245066,0.25686,0.772651,1.225251,0.343824,1.1798,1.08838,0.279364,0.712931,1.039774,0.331884,1.2696844999999999,0.9454085000000001,0.4303925,0.6342909999999999,0.8167115,0.3162545,0.612818,0.764276,0.254112,0.612818,0.764276,0.254112
0.9839,0.742282,0.354389,1.157397,0.634782,0.415915,1.01503,0.499248,0.503793,0.977126,0.813279,0.35353,1.079156,0.240282,0.206492,1.046818,0.225938,0.403769,0.9124105,1.16223,0.259749,1.061927,0.221189,0.104902,1.034233,0.096881,0.283573,0.909577,1.272731,0.279665,1.051104,0.083734,0.139656,1.071913,0.053259,0.413559,0.921087,1.236554,0.3081,0.956576,1.199575,0.293263,0.889789,1.193844,0.311891,0.927663,1.346003,0.388452,1.072311,1.238951,0.280043,0.776693,1.214245,0.355626,1.188685,1.08294,0.295156,0.724161,1.026381,0.347971,1.2559049999999998,0.925868,0.441381,0.653379,0.8010455,0.33688399999999996,0.631191,0.748163,0.275375,0.631191,0.748163,0.275375
0.987671,0.73647,0.374108,1.152545,0.637694,0.462881,1.010732,0.493395,0.51833,0.981431,0.807472,0.371488,1.106709,0.250602,0.248663,1.043675,0.220647,0.410803,0.9219655,1.1580635,0.275729,1.10544,0.236809,0.144789,1.032877,0.096691,0.285187,0.917261,1.267933,0.298572,1.099786,0.095589,0.160409,1.072847,0.052639,0.414341,0.927638,1.231039,0.326518,0.964114,1.194732,0.312434,0.896535,1.188032,0.327547,0.928762,1.338187,0.410165,1.079367,1.236883,0.304699,0.781469,1.207478,0.366299,1.196768,1.080969,0.309017,0.736476,1.017553,0.362377,1.243388,0.9096690000000001,0.445363,0.6742630000000001,0.789134,0.3668715,0.647864,0.733177,0.309914,0.647864,0.733177,0.309914
0.990181,0.735205,0.39305,1.137639,0.643916,0.50894,1.001096,0.489202,0.529412,0.984298,0.806157,0.388759,1.127175,0.260503,0.297049,1.037305,0.218174,0.416224,0.9315549999999999,1.1603205,0.29198100000000005,1.14113,0.249565,0.193766,1.03437,0.099116,0.285542,0.925484,1.269335,0.318329,1.164505,0.109367,0.197908,1.072626,0.054052,0.414867,0.934166,1.231467,0.345539,0.971423,1.195599,0.332408,0.903059,1.188514,0.343197,0.929582,1.335496,0.432923,1.086057,1.240046,0.330586,0.786274,1.206348,0.377303,1.204676,1.085308,0.320757,0.743205,1.015943,0.375877,1.233911,0.898936,0.4425655,0.6963159999999999,0.7859164999999999,0.404937,0.665657,0.722798,0.358587,0.665657,0.722798,0.358587
0.992495,0.738366,0.411284,1.115976,0.654022,0.551174,0.989634,0.487242,0.536254,0.986882,0.809268,0.405946,1.131732,0.267567,0.35261,1.032619,0.2197,0.41881,0.9394684999999999,1.1668515,0.310066,1.158787,0.255508,0.25209,1.036443,0.102998,0.286043,0.932184,1.2752,0.33875,1.242552,0.140647,0.249011,1.071731,0.055669,0.415402,0.938969,1.236609,0.36548,0.976837,1.200872,0.353821,0.907898,1.193906,0.360079,0.928665,1.33783,0.45563,1.090584,1.247462,0.357097,0.789504,1.210935,0.388586,1.21108,1.095854,0.332465,0.744398,1.020997,0.388401,1.2299375000000001,0.897583,0.437364,0.717898,0.795706,0.4478845,0.686881,0.723869,0.417068,0.686881,0.723869,0.417068
